nr,Artikelid,Varnummer,Namn,Namn2,Prisinklmoms,Pant,Volymiml,PrisPerLiter,Saljstart,Slutlev,Varugrupp,Forpackning,Forslutning,Ursprung,Ursprunglandnamn,Producent,Leverantor,Argang,Provadargang,Alkoholhalt,Sortiment,Ekologisk,Koscher,RavarorBeskrivning,fyllighet,stravhet,fruktsyra,smak,doft
274001,316984,2740,Amarone della Valpolicella,,179,NA,750,238.67,2008-06-02,NA,"Rott vin, Kryddigt & Mustigt",Flaska,Naturkork,"Venetien, Valpolicella, Amarone della Valpolicella",Italien,Luigi Righetti,janake wine group AB,2011,2011,15%,FS,0,0,"Corvina veronese, rondinella och molinara.",9,9,9,kryddig.fatkaraktar.torkade korsbar.plommon.pinjenotter.choklad.orter.vanilj,kryddig.fatkaraktar.torkade korsbar.pinjenotter.plommon.choklad.lavendel.enetra
274308,710098,2743,Morberg Collection,Pers Lilla Roda Tempranillo,239,NA,3000,79.67,2012-11-13,NA,"Rott vin, Mjukt & Barigt",Box,Tryckknapp topp,,Spanien,Export-Union International Wines,Supreme Wine & Spirit AB,2013,2013,13.5%,FS,0,0,Tempranillo.,4,5,8,barig.ungdomlig.korsbar.orter.lakrits,barig.ungdomlig.korsbar.orter.choklad
274401,760195,2744,Torres 5G,Garnacha,69,NA,750,92,2013-09-02,NA,"Rott vin, Fruktigt & Smakrikt",Flaska,Skruvkapsyl,Campo de Borja,Spanien,Miguel Torres,Miguel Torres,2013,2013,14%,FS,0,0,Garnacha (grenache).,7,7,9,mycket fruktig.ungdomlig.hallon.blabbar.lakrits.viol.orter,mycket fruktig.ungdomlig.hallon.bjornbar.lavendel.lakrits
276601,831044,2766,Pinot Nero Disera,,75,NA,750,100,2014-06-02,NA,"Rott vin, Mjukt & Barigt",Flaska,Skruvkapsyl,"Trentino-Alto Adige, Trentino, Vigneti delle Dolomiti",Italien,Cantina D'Isera,Chris-Wine AB,2012,2012,12.5%,FS,0,0,Pinot nero (pinot noir).,5,5,9,ungdomlig.barig.fat.hallon.korsbar.lakrits.orter,ungdomlig.barig.fat.hallon.korsbar.lakrits.orter
276901,509382,2769,Millefiori,Rosso Delle Venezie,79,NA,750,105.33,2010-10-01,NA,"Rott vin, Fruktigt & Smakrikt",Flaska,Skruvkapsyl,"Venetien, Delle Venezie",Italien,Traditional Wine Innovations,WineWorld AB,2011,2011,14%,FS,0,0,60% corvina och 40% merlot.,9,8,10,mycket fruktig.fat.morka korsbar.katrinplommon.salvia.lakrits,mycket fruktig.fat.morka korsbar.plommon.choklad.mynta
277001,433676,2770,GR-174,,139,NA,750,185.33,2010-03-24,NA,"Rott vin, Fruktigt & Smakrikt",Flaska,Naturkork,Priorat,Spanien,Casa Gran del Siurana,Vinunic AB,2013,2013,15%,FS,0,0,"35% garnatxa, 35% cabernet sauvignon och 30% carinyena.",9,8,9,nyanserad.mycket fruktig.fatkaraktar.bjornbar.morka korsbar.blabar.svarta oliver.orter,nyanserad.mycket fruktig.fatkaraktar.bjornbar.morka korsbar.choklad.charkuterier.blabar
277301,164943,2773,Briccotondo,Barbera,79,NA,750,105.33,2005-10-01,NA,"Rott vin, Fruktigt & Smakrikt",Flaska,Skruvkapsyl,Piemonte,Italien,Fontanafredda,Enjoy Wine & Spirits AB,2013,2013,13.5%,FS,0,0,Barbera.,7,7,9,fruktig.fat.skogsbar.korsbar.farska orter.choklad,fruktig.fat.skogsbar.vanilj.choklad
277801,741672,2778,Prado Rey,Crianza,89,NA,750,118.67,2013-06-01,NA,"Rott vin, Stramt & Nyanserat",Flaska,Naturkork,Ribera del Duero,Spanien,Real Sitio de Ventosilla,Providential Wines & Spirits AB,2010,2010,14%,FS,0,0,Tempranillo.,9,9,9,nagot utvecklad.nyanserad.fruktig.fatkaraktar.morka korsbar.orter.kakao.plommon.tobak,nagot utvecklad.nyanserad.fruktig.fatkaraktar.morka korsbar.orter.plommon.tobak.choklad
278401,736607,2784,Petit Clos Penat,Garnatxa Syrah,100,NA,750,133.33,2013-06-01,NA,"Rott vin, Fruktigt & Smakrikt",Flaska,Naturkork,Priorat,Spanien,Celler Jordi Domenech,Haugen-Gruppen AB,2010,2010,14.5%,FS,0,0,80% garnacha och 20% syrah.,9,9,9,nyanserad.mycket fruktig.rostad fatkaraktar.plommon.kakao.morka korsbar.farska orter.romrussin.vanilj,nyanserad.mycket fruktig.rostad fatkaraktar.plommon.morka korsbar.orter.vanilj
278601,2083,2786,Campo Viejo,Crianza,79,NA,750,105.33,1989-05-03,NA,"Rott vin, Kryddigt & Mustigt",Flaska,Naturkork,Rioja,Spanien,Campo Viejo,Pernod Ricard Sweden AB,2011,2011,13.5%,FS,0,0,"Tempranillo, garnacha och mazuelo.",6,6,9,kryddig.fat.morka bar.dill.kanel.vanilj,kryddig.fat.morka bar.dill.choklad.vanilj
278801,27150,2788,Vi�a Albali,Gran Reserva,79,NA,750,105.33,2001-02-05,NA,"Rott vin, Kryddigt & Mustigt",Flaska,Naturkork,Valdepe�as,Spanien,Felix Solis,Martin & Servera Aktiebolag,2008,2008,13%,FS,0,0,Tempranillo.,7,8,9,utvecklad.kryddig.fatkaraktar.morka korsbar.choklad.tobak.vanilj,utvecklad.kryddig.fatkaraktar.plommon.choklad.tobak.vanilj
279601,27608,2796,Husets Roda,,62,NA,1000,62,2001-02-05,NA,"Rott vin, Mjukt & Barigt",Papp,,,Spanien,Export-Union,Kiviks Musteri AB,NA,NA,13%,FS,0,0,,4,4,8,barig.liten sotma.skogsbar.gras,barig.skogsbar.gras
280001,36357,2800,Crozes-Hermitage,Les Launes,139,NA,750,185.33,2002-12-02,NA,"Rott vin, Kryddigt & Mustigt",Flaska,Naturkork,"Rhonedalen, C�tes du Rh�ne, Crozes-Hermitage",Frankrike,Delas,Ward Wines AB,2012,2012,13%,FS,0,0,Syrah.,9,9,9,kryddigt vin.fat.bjornbar.hallon.lavendel.vitpeppar.charkuterier.lagerblad,kryddig.nyanserad.fat.bjornbar.plommon.peppar.charkuterier.lagerblad
280002,276269,2800,Crozes-Hermitage,Les Launes,71,NA,375,189.33,2007-10-01,NA,"Rott vin, Kryddigt & Mustigt",Flaska,Naturkork,"Rhonedalen, C�tes du Rh�ne, Crozes-Hermitage",Frankrike,Delas,Ward Wines AB,2012,2012,13%,FS,0,0,Syrah.,9,9,9,kryddigt vin.fat.bjornbar.hallon.lavendel.vitpeppar.charkuterier.lagerblad,kryddig.nyanserad.fat.bjornbar.plommon.peppar.charkuterier.lagerblad
2800201,49634,28002,Amarone,Selezione Antonio Castagnedi,255,NA,750,340,2004-12-06,NA,"Rott vin, Kryddigt & Mustigt",Flaska,Naturkork,"Venetien, Valpolicella, Amarone della Valpolicella",Italien,Tenuta Sant' Antonio,Johan Lidby Vinhandel AB,2011,2011,15%,FS,0,0,"Corvina, rondinella och molinara.",11,10,10,kryddig.nyanserad.fat.katrinplommon.korsbar.russin.salvia.choklad,kryddig.nyanserad.fat.katrinplommon.morka korsbar.chokladpraliner.russin
2800808,52140,28008,Lyngrove,Pinotage,191,NA,3000,63.67,2005-04-01,NA,"Rott vin, Fruktigt & Smakrikt",Box,Vridtapp,Western Cape,Sydafrika,Lyngrove Wines,Hermansson & Co AB,2012,2012,14%,FS,0,0,Pinotage.,7,6,9,mycket fruktig.nagot syltig.skogsbar.korsbar.vanilj,mycket fruktig.nagot syltig.korsbar.lakrits.vanilj
280201,36356,2802,Crozes-Hermitage,,159,NA,750,212,2002-09-02,NA,"Rott vin, Kryddigt & Mustigt",Flaska,Naturkork,"Rhonedalen, C�tes du Rh�ne, Crozes-Hermitage",Frankrike,E Guigal,Vinunic AB,2011,2011,13%,FS,0,0,Syrah.,8,8,9,kryddig.fat.bjornbar.peppar.korsbar.lakrits.lagerblad,kryddig.fat.bjornbar.vitpeppar.korsbar.lagerblad.lakrits
281101,8399,2811,Ch�teau Mont-Redon,Ch�teauneuf-du-Pape,237,NA,750,316,1995-10-09,NA,"Rott vin, Kryddigt & Mustigt",Flaska,Naturkork,"Rhonedalen, C�tes du Rh�ne, Ch�teauneuf-du-Pape",Frankrike,Ch�teau Mont-Redon,Ward Wines AB,2009,2009,14.5%,FS,0,0,"Grenache 65%, syrah 15%, cinsault 10%, mourvedre 5%, counoise och muscardin och vaccarese 5%",9,8,9,kryddig.nyanserad.fat.plommon.bjornbar.viol.lagerblad.orter,kryddig.nyanserad.fat.morka bar.viol.vitpeppar.lagerblad.kakao
281102,214662,2811,Ch�teau Mont-Redon,Ch�teauneuf-du-Pape,130,NA,375,346.67,2006-10-02,NA,"Rott vin, Kryddigt & Mustigt",Flaska,Naturkork,"Rhonedalen, C�tes du Rh�ne, Ch�teauneuf-du-Pape",Frankrike,Ch�teau Mont-Redon,Ward Wines AB,2009,2009,14.5%,FS,0,0,,9,8,9,kryddig.nyanserad.fat.plommon.bjornbar.viol.lagerblad.orter,kryddig.nyanserad.fat.morka bar.viol.vitpeppar.lagerblad.kakao
281106,214659,2811,Ch�teau Mont-Redon,Ch�teauneuf-du-Pape,482,NA,1500,321.33,2006-10-02,NA,"Rott vin, Kryddigt & Mustigt",Magnum,Naturkork,"Rhonedalen, C�tes du Rh�ne, Ch�teauneuf-du-Pape",Frankrike,Ch�teau Mont-Redon,Ward Wines AB,2009,2009,14.5%,FS,0,0,,9,8,9,kryddig.nyanserad.fat.plommon.bjornbar.viol.lagerblad.orter,kryddig.nyanserad.fat.morka bar.viol.vitpeppar.lagerblad.kakao
281501,666522,2815,Crozes Hermitage,Cave de Tain,99,NA,750,132,2012-07-01,NA,"Rott vin, Kryddigt & Mustigt",Flaska,Naturkork,"Rhonedalen, C�tes du Rh�ne, Crozes-Hermitage",Frankrike,Cave de Tain,Tryffelsvinet AB,2011,2011,12.5%,FS,0,0,Syrah.,8,8,9,nyanserad.kryddig.fat.bjornbar.hallon.enetra.viol.peppar.tobak,nyanserad.kryddig.fat.bjornbar.skogshallon.mynta.peppar.tobak
281707,510247,2817,Primanero,Rosso delle Venezie,159,NA,1500,106,2010-10-01,NA,"Rott vin, Kryddigt & Mustigt",Box,Vingtapp,"Venetien, Delle Venezie",Italien,Orion Wines,WineWorld AB,2011,2011,14.5%,FS,0,0,"60% corvina, 30% merlot och 10% raboso.",9,8,9,kryddig.nagot fruktig.fat.morka bar.russin.choklad.orter.kanel,kryddig.nagot fruktig.fat.morka bar.russin.choklad.lakrits.basilika
281901,850898,2819,Domaine Habrard,Cuv�e Marie Th�r�se,179,NA,750,238.67,2014-09-01,NA,"Rott vin, Kryddigt & Mustigt",Flaska,Naturkork,"Rhonedalen, C�tes du Rh�ne, Crozes-Hermitage",Frankrike,Domaine Habrard,Vinia Sweden AB,2012,2012,13%,FSN,0,0,Syrah.,9,8,9,nyanserad.ursprungstypiskt kryddig.fat.bjornbar.charkuterier.enetra.viol.vitpeppar,nyanserad.ursprungstypiskt kryddig.fat.bjornbar.rokta charkuterier.enetra.viol
282001,510331,2820,Pinot Noir,Vi�a Laroche,89,NA,750,118.67,2010-10-01,NA,"Rott vin, Mjukt & Barigt",Flaska,Skruvkapsyl,"Aconcagua, Casablanca",Chile,Laroche,Prime Wine Sweden AB,2013,2013,13.5%,FS,0,0,Pinot noir.,5,5,9,barig.nagot kryddig.korsbar.skogshallon.orter.sotlakrits,barig.nagot kryddig.korsbar.skogshallon.orter.sotlakrits
282502,370820,2825,Les Remparts des Ceps Dor�s,Rouge,48,NA,375,128,2009-04-01,NA,"Rott vin, Kryddigt & Mustigt",Flaska,Skruvkapsyl,"Rhonedalen, C�tes du Rh�ne",Frankrike,Cave des Vignerons � Sablet,Moestue Grape Selections AB,2013,2013,13%,FS,0,0,80% grenache och 20% syrah.,7,7,9,fruktig.kryddig.fat.morka bar.peppar.lagerblad.orter.lakrits,kryddig.fruktig.fat.morka bar.lagerblad.orter.lakrits
283601,507852,2836,Domaine du Pesquier,Gigondas,149,NA,750,198.67,2010-10-01,NA,"Rott vin, Kryddigt & Mustigt",Flaska,Naturkork,"Rhonedalen, C�tes du Rh�ne, Gigondas",Frankrike,Domaine du Pesquier,Vinia Sweden AB,2012,2012,15%,FS,0,0,"75% grenache, 20% syrah och 5% mourvedre.",8,8,9,kryddig.nyanserad.fat.hallon.lagerblad.jordgubbar.orter.choklad,kryddig.nyanserad.fat.hallon.lavendel.jordgubbar.vitpeppar.lagerblad
284201,507776,2842,Ruit Hora,,139,NA,750,185.33,2010-10-01,NA,"Rott vin, Kryddigt & Mustigt",Flaska,Naturkork,"Toscana, Bolgheri",Italien,Caccia al Piano 1868,Stellan Kramer AB,2011,2011,14%,FS,0,0,"65% merlot, 25% cabernet sauvignon och 10% syrah.",9,9,9,kryddig.fatkaraktar.plommon.svarta vinbar.kakao.vanilj.svarta oliver,kryddig.fatkaraktar.plommon.svarta vinbar.choklad.orter.vanilj
284608,552238,2846,Dragunera,Syrah,199,NA,3000,66.33,2011-10-01,NA,"Rott vin, Fruktigt & Smakrikt",Box,Vingtapp,Sicilien,Italien,Moncaro,Selezione Barbro Guaccero,2013,2013,13.5%,FS,0,0,Syrah.,8,7,9,mycket fruktig.fatkaraktar.katrinplommon.morka bar.choklad.vanilj,mycket fruktig.fatkaraktar.morka bar.katrinplommon.kaffe.choklad
285001,763232,2850,Sade ok�zgoz�,,85,NA,750,113.33,2013-09-02,NA,"Rott vin, Mjukt & Barigt",Flaska,Skruvkapsyl,"Anatolien, Elazig",Turkiet,Kavaklidere,Stellan Kramer AB,2011,2011,12.5%,FSN,0,0,ok�zgoz�.,inte testat,inte testat,inte testat,inte testat,inte testat
286101,630811,2861,Crozes-Hermitage,Domaine Habrard,119,NA,750,158.67,2012-04-02,NA,"Rott vin, Kryddigt & Mustigt",Flaska,Naturkork,"Rhonedalen, C�tes du Rh�ne, Crozes-Hermitage",Frankrike,Domaine Habrard,Vinia Sweden AB,2012,2012,13%,FS,1,0,Syrah.,8,8,9,rikt.kryddigt vin.hallon.vitpeppar.bjornbar.rosmarin.lagerblad.viol,nyanserad.kryddig.ortig.hallon.viol.rosmarin.lagerblad.bjornbar.vitpeppar
286301,864567,2863,Sonoma Hills,Pinot Noir,119,NA,750,158.67,2014-12-01,NA,"Rott vin, Kryddigt & Mustigt",Flaska,Skruvkapsyl,"Kalifornien, North Coast, Sonoma County, Russian River Valley",USA,Delicato,Hermansson & Co AB,2012,2012,14.5%,FSN,0,0,Pinot noir.,7,6,9,nyanserad.kryddig.fatkaraktar.jordgubbar.korsbar.ingefara.muskot.lakrits.orter,nyanserad.kryddig.fatkaraktar.jordgubbar.korsbar.ingefara.muskot.lakrits.orter
288401,735820,2884,Vino Nobile di Montepulciano,Cecchi,139,NA,750,185.33,2013-12-02,NA,"Rott vin, Kryddigt & Mustigt",Flaska,Naturkork,"Toscana, Vino Nobile di Montepulciano",Italien,Cecchi,Vinunic AB,2011,2011,13.5%,FS,0,0,90% sangiovese och 10% caniolo nero.,7,7,9,nyanserad.kryddig.nagot utvecklad.fatkaraktar.korsbar.plommon.choklad.orter,nyanserad.kryddig.nagot utvecklad.fatkaraktar.korsbar.salvia.plommon.choklad
288701,760180,2887,Ro-R�e Saint Joseph,Louis Cheze,169,NA,750,225.33,2013-09-02,NA,"Rott vin, Kryddigt & Mustigt",Flaska,Naturkork,"Rhonedalen, C�tes du Rh�ne, Saint-Joseph",Frankrike,Louis Cheze,WineWorld AB,2012,2012,12.5%,FS,0,0,Syrah.,9,9,9,nyanserad.kryddig.fatkaraktar.bjornbar.plommon.vitpeppar.lagerblad.kakao,nyanserad.kryddig.fatkaraktar.bjornbar.viol.plommon.vitpeppar.charkuterier.kakao
289201,856899,2892,Domaine Maubernard,,199,NA,750,265.33,2014-09-01,NA,"Rott vin, Stramt & Nyanserat",Flaska,Naturkork,"Provence, Bandol",Frankrike,Domaine Maubernard,Concealed Wines AB,2012,2012,14%,FSN,0,0,"Mourv�dre, grenache och syrah.*",10,10,10,komplex.fruktig.fatkaraktar.plommon.tobak.morka bar.lagerblad.svarta oliver.kakao,komplex.nagot animalisk.fatkaraktar.plommon.tobak.morka bar.lagerblad.choklad
289701,864658,2897,Pike & Joyce,Rapide Pinot Noir,117,NA,750,156,2014-12-01,NA,"Rott vin, Kryddigt & Mustigt",Flaska,Skruvkapsyl,"South Australia, Adelaide Hills",Australien,Pikes and Joyce,Fondberg,2013,2013,14%,FSN,0,0,Pinot noir.,7,6,9,kryddig.tydlig karaktar av rostade ekfat.mogna jordgubbar.kaffe.peppar.morka korsbar.orter.choklad,kryddig.tydlig karaktar av rostade ekfat.mogna jordgubbar.kaffe.mynta.morka korsbar.choklad
2900201,49521,29002,Allesverloren,Shiraz,99,NA,750,132,2004-10-04,NA,"Rott vin, Fruktigt & Smakrikt",Flaska,Naturkork,"Western Cape, Coastal Region, Swartland",Sydafrika,Allesverloren Wine Estate,janake wine group AB,2012,2012,14%,FS,0,0,Shiraz.,8,7,9,mycket fruktig.fat.bjornbar.hallon.peppar.choklad,mycket fruktig.fat.bjornbar.lagerblad.hallon.choklad
2900202,400805,29002,Allesverloren,Shiraz,60,NA,375,160,2009-10-01,NA,"Rott vin, Fruktigt & Smakrikt",Flaska,Naturkork,"Western Cape, Coastal Region, Swartland",Sydafrika,Allesverloren Wine Estate,janake wine group AB,2012,2012,14%,FS,0,0,Shiraz.,8,7,9,mycket fruktig.fat.bjornbar.hallon.peppar.choklad,mycket fruktig.fat.bjornbar.lagerblad.hallon.choklad
290901,853958,2909,Heinrich,Blaufrankisch Leithaberg,149,NA,750,198.67,2014-09-01,NA,"Rott vin, Kryddigt & Mustigt",Flaska,Vinoloc,"Burgenland, Leithaberg",osterrike,WG Gernot Heinrich,Gullberg by Stockwine AB,2012,2012,13.5%,FSN,1,0,Blaufrankisch.,6,7,10,kryddig.fruktig.fatkaraktar.morka korsbar.kaffe.choklad.enetra.orter,kryddig.fruktig.fatkaraktar.morka bar.choklad.enetra.vanilj.orter
295401,825725,2954,Se�orio de Cuzcurrita,,129,NA,750,172,2014-06-02,NA,"Rott vin, Fruktigt & Smakrikt",Flaska,Naturkork,Rioja,Spanien,Castillo de Cuzcurrita,Vinia Sweden AB,2010,2010,14%,FS,0,0,Tempranillo.,10,9,9,nyanserad.fruktig.tydlig karaktar av rostade ekfat.morka korsbar.kaffe.plommon.tobak.kakao.dill,nyanserad.fruktig.tydlig karaktar av rostade ekfat.morka korsbar.kaffe.plommon.tobak.choklad.dill
296201,2253,2962,Casillero del Diablo,Cabernet Sauvignon,77,NA,750,102.67,1991-04-08,NA,"Rott vin, Fruktigt & Smakrikt",Flaska,Skruvkapsyl,Valle Central,Chile,Concha y Toro,Concha y Toro Sweden AB,2013,2013,13.5%,FS,0,0,Cabernet sauvignon,7,7,9,fruktig.fat.svarta vinbar.jordgubbar.vanilj.orter,fruktig.fat.svarta vinbar.jordgubbar.orter.vanilj
296202,2254,2962,Casillero del Diablo,Cabernet Sauvignon,40,NA,375,106.67,1992-12-17,NA,"Rott vin, Fruktigt & Smakrikt",Flaska,Skruvkapsyl,Valle Central,Chile,Concha y Toro,Concha y Toro Sweden AB,2013,2013,13.5%,FS,0,0,Cabernet sauvignon,7,7,9,fruktig.fat.svarta vinbar.jordgubbar.vanilj.orter,fruktig.fat.svarta vinbar.jordgubbar.orter.vanilj
296204,20550,2962,Casillero del Diablo,Cabernet Sauvignon,29,NA,250,116,1999-10-04,NA,"Rott vin, Fruktigt & Smakrikt",Flaska,Skruvkapsyl,Valle Central,Chile,Concha y Toro,Concha y Toro Sweden AB,2013,2013,13.5%,FS,0,0,Cabernet sauvignon,7,7,9,fruktig.fat.svarta vinbar.jordgubbar.vanilj.orter,fruktig.fat.svarta vinbar.jordgubbar.orter.vanilj
300001,758121,3000,Ch�teau Grandis,,176,NA,750,234.67,2013-09-02,NA,"Rott vin, Stramt & Nyanserat",Flaska,Naturkork,"Bordeaux, Haut-M�doc",Frankrike,Quien & Cie,Haugen-Gruppen AB,2002,2002,12.5%,FS,0,0,"Cabernet sauvignon, merlot och cabernet franc.",9,9,9,mogen.nyanserad.fatkaraktar.svarta vinbar.torkade fikon.tobak.lader.mork choklad,mogen.nyanserad.fatkaraktar.dadlar.torkade fikon.tobak.lader.mork choklad
301301,822167,3013,Meander,Cinsaut Cabernet Sauvignon Ruby Cabernet,59,NA,750,78.67,2014-06-02,NA,"Rott vin, Mjukt & Barigt",Flaska,Skruvkapsyl,"Western Cape, Breede River Valley, Breedekloof",Sydafrika,uniWines Marketing,BGS Wine Import,2013,2013,13.5%,FS,0,0,"50% cinsaut, 30% cabernet sauvignon och 20% ruby cabernet.",5,5,9,barig.svarta vinbar.lakrits.blabar.skogshallon.gras,barig.svarta vinbar.lakrits.skogshallon.gras
301601,828200,3016,Garnet Vineyards,Shiraz,93,NA,750,124,2014-06-02,NA,"Rott vin, Kryddigt & Mustigt",Flaska,Naturkork,"Kalifornien, Central Coast",USA,Plata Wine Partners,The Wine Team,2012,2012,13%,FS,0,0,Shiraz.,8,8,9,kryddig.fruktig.bjornbar.peppar.enetra.plommon.lakrits,kryddig.fruktig.bjornbar.peppar.blabar.farska orter.plommon.lakrits
302001,869100,3020,Arnaldo B,Etchart,149,NA,750,198.67,2014-12-01,NA,"Rott vin, Fruktigt & Smakrikt",Flaska,Naturkork,Salta,Argentina,Pernod Ricard Argentina,Pernod Ricard Sweden AB,2012,2012,14.5%,FSN,0,0,"60% malbec, 25% cabernet sauvignon och 15% tannat.",9,9,9,fruktig.fatkaraktar.bjornbar.svarta vinbar.choklad.lakrits.orter.vanilj,fruktig.fatkaraktar.bjornbar.svarta vinbar.choklad.lakrits.orter.vanilj
302301,504515,3023,Cantina Zaccagnini,Dal Tralcetto,99,NA,750,132,2010-06-07,NA,"Rott vin, Kryddigt & Mustigt",Flaska,Naturkork,"Abruzzerna, Montepulciano d'Abruzzo",Italien,Ciccio Zaccagnini,Spendrups Bryggeri AB,2013,2013,12.5%,FS,0,0,Montepulciano.,7,7,9,kryddig.fruktig.fatkaraktar.korsbar.plommon.vanilj.oregano.mork choklad,kryddig.fruktig.fatkaraktar.korsbar.plommon.choklad.oregano.enetra
302308,674370,3023,Cantina Zaccagnini,Dal Tralcetto,239,NA,3000,79.67,2012-06-29,NA,"Rott vin, Kryddigt & Mustigt",Box,Vingtapp,"Abruzzerna, Montepulciano d'Abruzzo",Italien,Ciccio Zaccagnini,Spendrups Bryggeri AB,2013,2013,12.5%,FS,0,0,Montepulciano.,7,7,9,kryddig.fruktig.fatkaraktar.korsbar.plommon.vanilj.oregano.mork choklad,kryddig.fruktig.fatkaraktar.korsbar.plommon.choklad.oregano.enetra
302401,832425,3024,Ch�teau d'Arsac,,219,NA,750,292,2014-06-02,NA,"Rott vin, Stramt & Nyanserat",Flaska,Naturkork,"Bordeaux, Haut-M�doc, Margaux",Frankrike,,janake wine group AB,2011,2011,13.5%,FS,0,0,60% cabernet sauvignon och 40% merlot.,9,10,10,nyanserad.fruktig.rostad fatkaraktar.svarta vinbar.ceder.kakao.plommon.orter,nyanserad.fruktig.rostad fatkaraktar.svarta vinbar.lagerblad.ceder.plommon.mynta
302601,779461,3026,Montelciego,Gran Reserva,169,NA,750,225.33,2013-12-02,NA,"Rott vin, Kryddigt & Mustigt",Flaska,Naturkork,Rioja,Spanien,Bodegas Montelciego,The Wine Team,2004,2004,13.5%,FS,0,0,Tempranillo.,8,8,9,mogen.nyanserad.fatkaraktar.torkad frukt.choklad.tobak.dill.plommon.notter,mogen.nyanserad.fatkaraktar.torkad frukt.choklad.lader.dill.plommon.vanilj
302701,872075,3027,Ribera 1 One,,89,NA,750,118.67,2014-12-01,NA,"Rott vin, Stramt & Nyanserat",Flaska,Naturkork,Ribera del Duero,Spanien,Bodegas Aster,Winepartners Nordic AB,2012,2012,14.5%,FSN,0,0,Tempranillo.,10,9,9,nyanserad.kryddig.tydlig rostad fatkaraktar.korsbar.viol.kaffe.blabar.tobak,nyanserad.kryddig.tydlig rostad fatkaraktar.korsbar.mintchoklad.kaffe.tobak
303001,873033,3030,Pieropan,Amarone della Valpolicella,349,NA,750,465.33,2014-12-01,NA,"Rott vin, Kryddigt & Mustigt",Flaska,Naturkork,"Venetien, Valpolicella, Amarone della Valpolicella",Italien,Pieropan,Hjo Grosshandel AB,2011,2011,16.5%,FSN,1,0,"60% corvina, 30% corvinone, rondinella, croatina samt 5% ovriga druvsorter.",10,10,10,nyanserad.kryddig.fatkaraktar.russin.mork choklad.plommon.kaffe.kryddnejlika,nyanserad.kryddig.fatkaraktar.russin.mork choklad.plommon.lagerblad
303401,874444,3034,Casa Vinironia Palloncino,Aglianico,68,1,750,90.67,2014-12-01,NA,"Rott vin, Kryddigt & Mustigt",PET-flaska,Skruvkapsyl,Apulien,Italien,Megale Hellas srl,Giertz Vinimport AB,2013,2013,13.5%,FSN,0,0,Aglianico.,8,8,9,kryddig.fatkaraktar.bjornbar.plommon.viol.choklad.kaffe.peppar.vanilj,kryddig.fatkaraktar.bjornbar.plommon.viol.choklad.kaffe.mynta.vanilj
303601,777186,3036,Lagarada,Reserva,91,NA,750,121.33,2013-12-02,NA,"Rott vin, Fruktigt & Smakrikt",Flaska,Naturkork,Douro,Portugal,Quinta do Cume,Tryffelsvinet AB,2011,2011,14%,FS,0,0,"50% touriga franca, 40% touriga nacional och 10% tinta roriz.",8,8,9,fruktig.fat.plommon.blabar.farska orter.viol.vanilj,fruktig.fat.plommon.blabar.farska orter.viol
303701,885007,3037,Irm�os Tinto,,99,NA,750,132,2014-12-01,NA,"Rott vin, Fruktigt & Smakrikt",Flaska,Naturkork,Douro,Portugal,R4 Vinhos Rafael Miranda,Stragas-Gruppen AB,2012,2012,13.5%,FSN,0,0,Huvudsakligen touriga nacional och tinta roriz samt ovriga druvsorter.,8,8,9,mycket fruktig.fatkaraktar.morka bar.fikon.lagerblad.kakao.vanilj,mycket fruktig.fatkaraktar.morka bar.viol.choklad.fikon.lagerblad.vanilj
304001,777709,3040,Tenuta Vignega,Valpolicella Ripasso Superiore,119,NA,750,158.67,2013-12-02,NA,"Rott vin, Kryddigt & Mustigt",Flaska,Naturkork,"Venetien, Valpolicella, Valpolicella Superiore",Italien,Azienda Agricola Bettili Cristiana,Concealed Wines AB,2012,2012,13.5%,FS,1,0,"Corvina, rondinella, molinara och oseleta.",8,8,9,kryddig.fat.korsbar.hallon.lakrits.orter,kryddig.fat.korsbar.lakrits.hallon.orter
306508,777741,3065,Araldica,Langhe Rosso,249,NA,3000,83,2013-12-02,NA,"Rott vin, Kryddigt & Mustigt",Box,Vingtapp,"Piemonte, Langhe",Italien,Araldica Vini Piemontesi,Nigab,2012,2012,13.5%,FS,0,0,80% nebbiolo och 20% barbera.,7,7,9,kryddig.fat.morka korsbar.plommon.salvia.nypon.lakrits,kryddig.fat.morka korsbar.plommon.salvia.nypon.lakrits
308302,252862,3083,Ch�teau la Tour de By,,79,NA,375,210.67,2007-10-01,NA,"Rott vin, Stramt & Nyanserat",Flaska,Naturkork,"Bordeaux, M�doc",Frankrike,,Swedish Wine Cellar AB,2011,2011,13.5%,FS,0,0,"60% cabernet sauvignon, 35% merlot och 5% petit verdot.",9,10,9,starmt.nyanserat vin.rostad fatkaraktar.svarta vinbar.kakao.tobak.ceder,nyanserad.rostad fatkaraktar.svarta vinbar.plommon.ceder.tobak
